,id,text,created_at,retweet_count,favorite_count,coordinates,place,source,rumour,user_id,user_verified,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,user_statuses_count,text_orig,text_lemma
573,544514538797035520,live feeds appears show police calmly moving outside cafe local reporters say gunman,Mon Dec 15 15:29:17 +0000 2014,189,53,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,22129280,True,40219,206,1848,85,9025,"Just in: live feeds appears to show #sydneysiege is over, police calmly moving outside cafe, local reporters say gunman down",live feed appear show police calmly move outside cafe local reporter say gunman 
574,544514645571420160,sydney gunman shot police confirmed dead,Mon Dec 15 15:29:42 +0000 2014,100,31,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,1399909376,False,8966,1878,162,962,2101,Sydney gunman was shot by police and is confirmed dead #sydneysiege #SydneyHostageCrisis,sydney gunman shoot police confirm dead 
575,544514883484520448,latest least ppl emerged police stormed cafe gunman believed selfproclaimed islamic sheikh,Mon Dec 15 15:30:39 +0000 2014,234,67,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,28785486,True,3775610,860,36867,560,99530,"#SydneySiege Latest:
- At least 12 ppl have emerged
- Police just stormed cafe 
- Gunman believed to be a self-proclaimed Islamic ""sheikh""",late least ppl emerge police storm cafe gunman believe selfproclaime islamic sheikh 
576,544515999161393152,still information hostage taker unclear alive injured killed,Mon Dec 15 15:35:05 +0000 2014,142,44,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",yes,18424289,True,689833,359,13826,24,51854,"Still no information about hostage taker: unclear if alive, injured or killed http://t.co/40E5foRpZ8 #sydneysiege http://t.co/XoF7h8Mxka",still information hostage taker unclear alive injure kill 
577,544516101556961280,nsw police confirmed siege commented injuries,Mon Dec 15 15:35:29 +0000 2014,304,62,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",yes,16675569,True,306893,1767,4259,487,84693,"#BREAKING NSW police have confirmed that the siege is over, but have not commented on injuries #sydneysiege http://t.co/o1zNiBFBgL",nsw police confirm siege comment injury 
578,544516427827249153,police confirm over bomb robot enter front door care shortly,Mon Dec 15 15:36:47 +0000 2014,220,74,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,491960101,False,4271,1733,120,3836,31872,#BREAKING: Police confirm that #SydneySiege is over. A bomb robot is to enter the front door of the care shortly.,police confirm over bomb robot enter front door care shortly 
579,544517264725516288,police confirmed over,Mon Dec 15 15:40:07 +0000 2014,645,298,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",yes,22993014,True,139965,1163,932,54,81157,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,police confirm over 
580,544518647881170945,breaking news reports killed sydney siege news,Mon Dec 15 15:45:36 +0000 2014,178,30,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yes,292777349,False,201688,3540,2222,298,21773,BREAKING NEWS: REPORTS OF 2 KILLED IN SYDNEY SIEGE. 7 NEWS,break news report kill sydney siege news 
581,544519622389956609,thank god over much respect police courage bravery truly amazing rip people,Mon Dec 15 15:49:29 +0000 2014,107,110,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,1331760487,False,224483,7810,1298,20745,53735,"thank god  #SydneySiege is over. so much respect to the police, their courage and bravery is truly amazing. RIP to the 2 people :(",thank god over much respect police courage bravery truly amazing rip people 
582,544519635916169218,breaking australian police say cannot confirm status gunman,Mon Dec 15 15:49:32 +0000 2014,322,111,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,28785486,True,3775722,860,36868,560,99532,BREAKING: Australian police say #SydneySiege is over; cannot confirm status of gunman,break australian police say can not confirm status gunman 
583,544520932405284864,seven people reportedly taken away stretches paramedics treating five,Mon Dec 15 15:54:41 +0000 2014,167,46,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,7587032,True,1731616,17,14520,1,120340,"Seven people reportedly taken away on stretchers, with paramedics treating five. #SydneySiege http://t.co/mZ1o7Bi9kC http://t.co/QLsWpHSJTM",seven people reportedly take away stretch paramedic treat five 
584,544280929154637825,fingers crossed sydney one day will not live world humans terrorist,Mon Dec 15 00:01:00 +0000 2014,270,257,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",no,65045121,True,236486,3297,2774,5,84623,Fingers crossed for Sydney. One day we won’t live in a world where humans terrorise each other,finger cross sydney one day will not live world human terrorist 
585,544286724831318017,major police operation unfolding downtown sydney,Mon Dec 15 00:24:02 +0000 2014,133,21,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",no,2467791,True,3790603,1155,58162,3980,122493,Major police operation unfolding in downtown Sydney http://t.co/thNggxxGEQ,major police operation unfold downtown sydney 
586,544286833362747392,real time operational footage ground movements shared media ensure terrorists aided,Mon Dec 15 00:24:28 +0000 2014,100,28,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,52990482,False,3309,785,121,6750,19718,#SydneySiege no real time operational footage or on the ground movements will be shared by the media to ensure terrorists are not aided.,real time operational footage ground movement share medium ensure terrorist aid 
587,544288302254137345,police asking blackout social media reporting around delicate terror event sydney cbd impact tactical plz,Mon Dec 15 00:30:18 +0000 2014,1061,143,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,14200367,False,218941,2210,87,40,5523,Police asking for blackout of social media reporting around delicate terror 'event' in Sydney CBD that can impact tacticals @techau RT plz,police ask blackout social medium report around delicate terror event sydney cbd impact tactical plz 
588,544290967369428992,fyi using hostage situation justify racism islamophobia using tactics jihadist,Mon Dec 15 00:40:53 +0000 2014,206,177,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,711348452,False,925,1317,20,3256,23622,"Just fyi, if you're using a hostage situation to justify your racism and Islamophobia you're using the same tactics as jihadis #sydneysiege",fyi use hostage situation justify racism islamophobia use tactic jihadist 
589,544295667112230912,sydney harbour bridge closed accident chill expressway unrelated,Mon Dec 15 00:59:34 +0000 2014,141,64,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,16675569,True,306952,1767,4261,487,84695,"The Sydney Harbour Bridge is NOT closed. There was an accident on the Cahill Expressway, unrelated to the #SydneySiege.",sydney harbour bridge close accident chill expressway unrelated 
590,544300256981430272,muslim extremists always open reason negotiation end well,Mon Dec 15 01:17:48 +0000 2014,133,209,,,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>",no,19222164,True,177798,819,3132,43,21928,"Muslim extremists are always so open to reason and negotiation.
This should end well.
#sydneysiege",muslim extremist always open reason negotiation end well 
591,544305672372772865,post actually know sydney siege long,Mon Dec 15 01:39:19 +0000 2014,135,38,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,21744712,False,9075,2715,239,307,17887,A post of what we actually do know about the #Lindt Sydney siege. It is not very long. http://t.co/QLRHSjYdib,post actually know sydney siege long 
592,544306732475105283,live police operation underway sydney train station also shut,Mon Dec 15 01:43:32 +0000 2014,422,114,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,2799960092,True,12360,31,168,41,1039,LIVE: Police operation underway at Sydney's #MartinPlace; train station also shut http://t.co/YYXZGAVclP http://t.co/5IPTUT3Iih,live police operation underway sydney train station also shut 
593,544282015487787008,forget overwhelming majority muslims disgusted actions fanatics,Mon Dec 15 00:05:19 +0000 2014,146,133,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,87087057,False,3392,495,102,12,27614,Do not forget that the overwhelming majority of Muslims are as disgusted by the actions of these few fanatics as you or I are #sydneysiege,forget overwhelming majority muslims disgust action fanatic 
594,544282250503012352,thoughts prayers everyone involved terrible situation sydney right now,Mon Dec 15 00:06:15 +0000 2014,180,329,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,26032912,True,504341,812,2037,15,6821,Thoughts and prayers with everyone involved in this terrible situation in Sydney right now. #peace,thought prayer everyone involve terrible situation sydney right now 
595,544282714237448192,sky news reporter scene live sky news,Mon Dec 15 00:08:06 +0000 2014,160,36,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,16834659,True,150738,84767,2735,1665,114451,"Sky News reporter @campricenews at the scene of the #sydneysiege. Live now on Sky News + http://t.co/FwFefoiKa2
https://t.co/6FXegnved4",sky news reporter scene live sky news 
596,544284526684286976,horrifying news sydney hostages please remember blame individuals involved religion claim operate,Mon Dec 15 00:15:18 +0000 2014,792,714,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,100629223,True,90210,623,104,16995,34309,"Horrifying news about Sydney hostages

Please remember to ONLY blame the individuals involved not the religion they claim to operate under",horrifying news sydney hostage please remember blame individual involve religion claim operate 
597,544286688436969472,thinking people martin place sydney right police etc deal situation terrifying,Mon Dec 15 00:23:53 +0000 2014,3688,10871,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,53338746,True,2158497,726,6984,11994,8952,"thinking of the people in Martin Place in Sydney right now, and for the police, etc having to deal with the situation. so terrifying",think people martin place sydney right police etc deal situation terrifying 
598,544287902079803392,breaking news wants flights diverting around sydney cbd operating per schedule stage,Mon Dec 15 00:28:42 +0000 2014,461,126,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,218730857,True,232497,4571,1790,422,58748,BREAKING NEWS: All Qantas flights are diverting around Sydney CBD but are operating as per schedule at this stage,break news want flight divert around sydney cbd operate per schedule stage 
599,544288009747566592,witnessed tweet us,Mon Dec 15 00:29:08 +0000 2014,103,43,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,2799960092,True,12345,31,169,41,1035,Are you in #Sydney? Have you witnessed the #MartinPlaceSiege? Tweet us NOW at @BBC_HaveYourSay #sydneysiege http://t.co/NBveZGlDni,witness tweet 
600,544293770926120960,police requesting photos shared social media,Mon Dec 15 00:52:02 +0000 2014,215,66,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,22837285,True,58470,1455,340,2035,43051,Police are requesting that no photos are shared on social media #MartinPlaceSiege #SydneySiege #MartinPlace,police request photo share social medium 
601,544294890343915520,latest update situation martin place,Mon Dec 15 00:56:29 +0000 2014,186,33,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,16675569,True,306981,1767,4262,487,84697,Latest update on the situation in Martin Place from @nswpolice #SydneySiege http://t.co/q9PlmuiAEs,late update situation martin place 
602,544297247567917056,god bless hostages held sydney today pray ends well nobody gets hurt,Mon Dec 15 01:05:51 +0000 2014,287,486,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,174958289,False,97114,19280,643,7155,77607,God bless all the hostages being held in Sydney today .. I pray that this all ends well and nobody gets hurt !!,god bless hostage hold sydney today pray end well nobody get hurt 
603,544298663061643264,thoughts people sydney right,Mon Dec 15 01:11:28 +0000 2014,205,634,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,488176442,False,80172,73395,164,31437,2383,My thoughts are with the people in Sydney right now,thought people sydney right 
604,544298959993200640,black flag seems familiar also flying gaza protests sydney went unnoticed,Mon Dec 15 01:12:39 +0000 2014,956,322,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,17984709,False,740,1545,5,265,22074,"If the black flag seems familiar,it's because it was also flying during Gaza protests in Sydney that went unnoticed. http://t.co/DE8zWJ9mHX",black flag seem familiar also fly gaza protests sydney go unnoticed 
605,544299029601861632,man gun religion man gun people powerful let,Mon Dec 15 01:12:55 +0000 2014,1036,781,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,711348452,False,926,1317,20,3256,23622,"This is a man with a gun.
Not a religion.
This is a man with a gun.
Not a people.
He is no more powerful than we let him be.
#sydneysiege",man gun religion man gun people powerful let 
606,544301313459101696,calling amp australia hostage fear amp hate,Mon Dec 15 01:22:00 +0000 2014,312,148,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,2748882114,False,433,38,3,83,139,We are calling on all to #PrayForHostages &amp; that Australia will not be hostage to fear &amp; hate.  #sydneysiege http://t.co/qAzNfZIUWA,call amp australia hostage fear amp hate 
607,544301449845305344,please remember bn muslims world amp appalled,Mon Dec 15 01:22:32 +0000 2014,212,182,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,82048287,False,1524,1891,28,706,975,"Re: #sydneysiege, please remember there are $1.6bn muslims in the world &amp; &gt;99.9999% of them will be just as appalled by this as you.",please remember bn muslims world amp appal 
608,544301961638457344,sitting melbourne watching going sydney bloody hope ends ok poor people disgusting behaviour,Mon Dec 15 01:24:34 +0000 2014,165,350,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,171117515,True,2061073,418,5679,425,8395,Sitting in Melbourne watching what's going on in Sydney...I bloody hope it ends ok for those poor people! Disgusting behaviour! 😡,sit melbourne watch go sydney bloody hope end ok poor people disgust behaviour 
609,544305859904286720,sydney hostage taker muslim flag hoisted,Mon Dec 15 01:40:04 +0000 2014,169,139,,,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",no,60937837,True,1015076,93,2721,82,35202,Is the Sydney hostage taker a Muslim because of the flag hoisted?,sydney hostage taker muslim flag hoist 
610,544307589245587457,please please please read tips major news stories especially lives stake,Mon Dec 15 01:46:56 +0000 2014,654,343,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,15907183,False,19020,1905,255,6991,16820,"Please, please, please read these tips for major news stories, especially when lives are at stake. #sydneysiege http://t.co/QgToJNV2b1",please please please read tip major news story especially live stake 
611,544308188909027328,praying insanity stop,Mon Dec 15 01:49:19 +0000 2014,178,244,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,153029181,False,11650,1250,159,2418,11965,"Praying for this insanity to stop. 

#sydneysiege",pray insanity stop 
612,544308793623207936,remember sydney terrorists nothing islam someone please translate flag using,Mon Dec 15 01:51:43 +0000 2014,1135,738,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,20891396,False,11935,282,245,2956,6697,"Remember, Sydney terrorists have nothing to do with Islam. Now, can someone please translate this flag they're using? http://t.co/ywd9JAmZ0A",remember sydney terrorist nothing islam someone please translate flag use 
613,544308888628387840,terrible scenes sydney moment prey ends peacefully,Mon Dec 15 01:52:06 +0000 2014,223,613,,,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",no,24668720,False,550654,389,7466,31,11992,Terrible scenes in Sydney at the moment. I prey it ends peacefully,terrible scene sydney moment prey end peacefully 
614,544309283048144897,us consulate sydney issues emergency message us citizens maintain high level vigilance due hostage situation,Mon Dec 15 01:53:40 +0000 2014,365,125,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,28785486,True,3775654,860,36871,560,99520,"JUST IN: US Consulate in Sydney issues emergency message to US citizens to ""maintain a high level of vigilance"" due to hostage situation.",us consulate sydney issue emergency message us citizen maintain high level vigilance due hostage situation 
615,544309497041133568,fellow australian let stand together well hatred innocent muslim,Mon Dec 15 01:54:31 +0000 2014,146,133,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,54489465,False,4693,565,38,841,3763,My fellow Australians. Let's stand together against the #sydneysiege as well as the hatred against innocent Muslim #Australians.,fellow australian let stand together well hatred innocent muslim 
616,544309943533600769,australian pm abbott motivation perpetrator sydney hostage situation yet known,Mon Dec 15 01:56:17 +0000 2014,180,53,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,28785486,True,3775760,860,36871,560,99522,Australian PM Abbott: Motivation of perpetrator in Sydney hostage situation is not yet known - @9NewsAUS http://t.co/SI01B997xf,australian pm abbott motivation perpetrator sydney hostage situation yet know 
617,544310166242734080,wh confirming president obama briefed homeland security counterterrorism chief lisa monaco,Mon Dec 15 01:57:11 +0000 2014,257,70,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,40962194,True,21406,1225,621,647,5373,WH now confirming with me President Obama HAS been briefed on #sydneysiege by Homeland Security and Counterterrorism chief Lisa Monaco,wh confirm president obama briefed homeland security counterterrorism chief lisa monaco 
618,544310222547087361,know motivation perpetrators yet australian leader tony abbott,Mon Dec 15 01:57:24 +0000 2014,351,109,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,5402612,True,12525335,3,101793,0,22389,"""We don't know motivation of #sydneysiege perpetrators yet"" - Australian leader Tony Abbott http://t.co/z9JrtJ2IN3",know motivation perpetrator yet australian leader tony abbott 
619,544312118497914880,fact see thank god sos d sydney passes even more stop ignorant disrespectful,Mon Dec 15 02:04:56 +0000 2014,107,173,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,601862797,False,91552,5549,415,16739,173614,"The fact that I see ""thank god 5sos and 1d aren't in Sydney"" pisses me off even more. Stop being ignorant and disrespectful.",fact see thank god sos d sydney pass even more stop ignorant disrespectful 
620,544313592477384704,australia radicalism muslims,Mon Dec 15 02:10:47 +0000 2014,257,91,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,2799960092,True,12357,31,168,41,1039,Who are Australia's radicalised Muslims? http://t.co/OJwV3U8EqL #sydneysiege #MartinPlaceSiege #Lindt http://t.co/dUM7BM0GPu,australia radicalism muslims 
621,544317139323473920,canadian praying fast peaceful outcome,Mon Dec 15 02:24:53 +0000 2014,107,150,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,79238144,False,192,133,2,3149,4807,#AustraliaStrong #sydneysiege Canadians praying for a fast and peaceful outcome http://t.co/7C6CZRDrRq,canadian pray fast peaceful outcome 
622,544317474498703360,sick pc society terrorism period,Mon Dec 15 02:26:13 +0000 2014,157,157,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,230859523,False,15985,2646,671,83985,250178,"So sick of this PC society. This #sydneysiege is terrorism.
Period.",sick pc society terrorism period 
623,544317494379294721,ppl tap dancing around likely happening sydney worried may offend terrorist prayers,Mon Dec 15 02:26:18 +0000 2014,213,244,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",no,35051304,False,36712,17759,812,177771,143690,"Why are ppl tap dancing around what is LIKELY happening in Sydney? Are we worried we may offend a terrorist? 

Prayers. #SydneySiege",ppl tap dance around likely happen sydney worry may offend terrorist prayer 
624,544325938826076161,stop saying care sydney siege sos home care fucking country rude picks,Mon Dec 15 02:59:51 +0000 2014,186,299,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,1859593506,False,3041,209,10,9290,14149,Stop saying we only care about the Sydney siege because it's 5sos' home. We care because it's our fucking country you rude pricks,stop say care sydney siege sos home care fuck country rude pick 
625,544326782334558208,contact armed offender stage,Mon Dec 15 03:03:12 +0000 2014,424,128,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,5402612,True,12525848,3,101799,0,22390,"""No contact with #SydneySiege armed offender at this stage"": @nswpolice http://t.co/z9JrtJ2IN3 http://t.co/v0ipmuacMP",contact armed offender stage 
626,544328673097039873,tested today sydney whatever test face season remain strong democratic civil society,Mon Dec 15 03:10:43 +0000 2014,397,306,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,20197308,True,16683,1179,317,0,2879,"We are being tested today in Sydney. But whatever the test, we will face it head-on. And we will remain a strong, democratic, civil society.",test today sydney whatever test face season remain strong democratic civil society 
627,544329092100005888,praying carries idea islam yet hybrid act name it despicable,Mon Dec 15 03:12:23 +0000 2014,103,84,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",no,17387561,False,30571,252,177,522,18295,"Praying for #Sydney. These crazies have no idea what Islam is, yet have the hubris to “act in the name of” it. Despicable.",pray carry idea islam yet hybrid act name despicable 
628,544330052796559360,muslimaustralians also victims targets todays attack,Mon Dec 15 03:16:12 +0000 2014,131,134,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,2163076560,False,9896,570,235,11328,7167,"The 500,000+ Muslim-Australians are also victims and targets of todays attack.   #sydneysiege",muslimaustralian also victim target today attack 
629,544330542871633920,soldiers islam guts bravely face women armed coffee bugs,Mon Dec 15 03:18:09 +0000 2014,249,210,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",no,1934989190,False,12567,5574,133,8271,1803,Only the soldiers of Islam have the guts to bravely face women armed with coffee mugs.  #sydneysiege  #SydneyHostageCrisis,soldier islam gut bravely face woman armed coffee bug 
630,544332610097676288,you s consulate near scene sydney accounted personnel,Mon Dec 15 03:26:22 +0000 2014,203,109,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,281754653,True,1254,218,16,407,3436,Just in: U.S. Consulate near the scene in Sydney has accounted for all of its personnel: http://t.co/0h2F8SVCS2 @CNN http://t.co/UUiuFBi01A,s consulate near scene sydney account personnel 
631,544333236243947520,wait bios find link hostage crisis rss hp hindu japan match wait,Mon Dec 15 03:28:51 +0000 2014,138,61,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,162304163,False,76518,208,608,8,157219,Just wait... Bimbos @Timesnow will find a link to #Sydney hostage crisis to RSS or VHP or some Hindu Jagran Manch... Just wait...,wait bio find link hostage crisis rss hp hindu japan match wait 
632,544334431830286336,thoughts hostages families prayers peaceful ending,Mon Dec 15 03:33:36 +0000 2014,103,105,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,23888081,True,233185,1340,2599,168,33194,thoughts with the hostages and their families. prayers for a peaceful ending. #sydneysiege,thought hostage family prayer peaceful ending 
633,544336408144781313,dear god please protect bless hostages sydney pour forth light work miracle may sanity,Mon Dec 15 03:41:27 +0000 2014,112,131,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",no,21522338,True,251000,147,5352,78,6433,"Dear God,
Please protect and bless
The hostages in Sydney.
Pour forth Your Light
And work a miracle. 
May sanity... http://t.co/vOf3Btp9jJ",dear god please protect bless hostage sydney pour forth light work miracle may sanity 
634,544341369762742272,thoughts muslim australian deal islamaphobia around promoted media etc,Mon Dec 15 04:01:10 +0000 2014,132,137,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,18435601,False,1211,310,52,2803,24313,My thoughts are with all the Muslim Australians having to deal with the Islamaphobia around the #sydneysiege promoted by media etc,thought muslim australian deal islamaphobia around promote medium etc 
635,544346261365600257,world battle terrorism ideology behind exempt criticism,Mon Dec 15 04:20:36 +0000 2014,165,111,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",no,17741799,False,6095,953,42,11251,28190,How does the world battle terrorism when the very ideology behind it is exempt from criticism. #sydneysiege,world battle terrorism ideology behind exempt criticism 
636,544347292493705216,grand multi australia issues statement condemning,Mon Dec 15 04:24:42 +0000 2014,813,375,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",no,5402612,True,12524194,3,101786,0,22386,The Grand Mufti of Australia issues a statement condemning the #sydneysiege http://t.co/9hhrKvaej5 http://t.co/eUKmoWbZUs,grand multi australia issue statement condemning 
637,544348632980676608,australia home greatest people know heart goes everyone affected todays crisis sydney,Mon Dec 15 04:30:02 +0000 2014,286,1172,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",no,14503124,True,330065,478,1505,1622,7711,Australia is home to some of the greatest people I know. My heart goes out to everyone affected by today’s crisis in Sydney.,australia home great people know heart go everyone affect today crisis sydney 
638,544348695076954114,follow live page updates,Mon Dec 15 04:30:17 +0000 2014,184,82,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,742143,True,8174268,61,83144,0,187152,Follow @BBCNewsAus and our LIVE page for more updates on #sydneysiege http://t.co/HF9YspoYHL #Lindt http://t.co/IfCERWGP2C,follow live page update 
639,544349773676179456,hey hillary r you home empathizing scumbags want leader wipe planet,Mon Dec 15 04:34:34 +0000 2014,205,190,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,954124423,False,26722,10597,434,29871,14029,Hey Hillary R U home empathizing with these scumbags! I want a leader who will wipe them off the planet! #sydneysiege http://t.co/ulXUdng7WC,hey hillary r home empathizing scumbag want leader wipe planet 
640,544350087020019712,going six hours,Mon Dec 15 04:35:48 +0000 2014,186,40,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",no,9609632,True,230649,395,4063,28,55191,The #SydneySiege has now been going for six hours. http://t.co/5yDIw5xAGl http://t.co/RcxxfJncRs,go six hour 
641,544350803125735424,australia sydney siege tests delicate truce muslim community,Mon Dec 15 04:38:39 +0000 2014,188,68,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,407871140,False,621,390,33,3,187,"In Australia, Sydney siege tests delicate truce with Muslim community, by @DanielStacey http://t.co/XqqMj120zX http://t.co/icC0OJfmDI",australia sydney siege test delicate truce muslim community 
642,544354418938740736,you all stop saying thank god sos is not sydney like relist ignorant sound think hostages fucking band,Mon Dec 15 04:53:01 +0000 2014,687,490,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,554676448,False,5147,378,149,22752,54422,"CAN YALL STOP SAYING ""THANK GOD 5SOS ISNT IN SYDNEY"" LIKE DO YOU RELISE HOW IGNORANT YOU SOUND THINK ABOUT THE HOSTAGES NOT A FUCKING BAND",all stop say thank god sos be not sydney like relist ignorant sound think hostage fucking band 
643,544354840042680320,man blame men gun blame gunners muslim blame muslims,Mon Dec 15 04:54:42 +0000 2014,183,128,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",no,78586909,False,3517,1368,48,242,56168,"He's a man, we don't blame all men.
He has a gun, we don't blame all gunowners.
He's a Muslim, we should not blame all Muslims. #sydneysiege",man blame man gun blame gunner muslim blame muslims 
644,544356213837017089,central sydney lockdown amid developing hostage crisis,Mon Dec 15 05:00:09 +0000 2014,123,42,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",no,14293310,True,6587769,773,86022,457,101772,Central Sydney is in lockdown amid a developing hostage crisis http://t.co/8P5yGkL0QA,central sydney lockdown amid develop hostage crisis 
645,544357264333615104,well written conforming well,Mon Dec 15 05:04:20 +0000 2014,174,86,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",no,98057278,False,1887,488,13,2353,68189,This is well written and comforting as well. #sydneysiege #SydneyHostageCrisis http://t.co/mdJvf6NEdf,well write conform well 
